Brand,Model,YearMonth,cleaned_Price,Price_Eval,Kilometer,Gear_Type,Fuel_Type,Consumption,CO2_g_km,Power_PS,source
Golf,VI Trendline/1.Hand/Klimaautomatik,2009.0,6480.0,Ohne Bewertung,71000.0,,Benzin,,,80.0,Mobile.de
A1,Ambition  Navi  Xenon  Panorama  S-Line,2013.0,10500.0,Ohne Bewertung,104000.0,,Benzin,,,122.0,Mobile.de
Polo,Comfortline 1.0 TSI 216€ ohne Anz. Navi*Kli,2020.0,13680.0,Fairer Preis,80669.0,,Benzin,,,80.0,Mobile.de
Golf Sportsvan,1.2 TSI 81kW Comfortline BMT ...,2016.0,12490.0,Fairer Preis,63214.0,,Benzin,,,110.0,Mobile.de
Polo,1.0 TSI Join-Plus LED/ACC/App-Connect/Shzg.,2019.0,14485.0,Guter Preis,59985.0,,Benzin,,,95.0,Mobile.de
Polo,VI GTI DSG *,2020.0,16900.0,Guter Preis,124210.0,,Benzin,,,200.0,Mobile.de
up!,high up! /Service Neu/Garantie,2013.0,7799.0,Fairer Preis,85234.0,,Benzin,,,75.0,Mobile.de
Polo,VI 1.0 TSI Comfortline,2019.0,13790.0,Fairer Preis,83000.0,,Benzin,,,95.0,Mobile.de
Polo,1.0 Trendline,2015.0,8470.0,Erhöhter Preis,100390.0,,Benzin,,,60.0,Mobile.de
up!,1.0 55kW BlueMotion Technol- street up!,2015.0,8999.0,Fairer Preis,85411.0,,Benzin,,,75.0,Mobile.de
Polo,1.0 Lounge *TEMPO*PDC*SHZ*KLIMA*ALU*,2015.0,10580.0,Fairer Preis,69452.0,,Benzin,,,75.0,Mobile.de
Fiesta,Ambiente  *Erst32tkm*Klima*PDC*,2013.0,10777.0,Ohne Bewertung,32848.0,,Benzin,,,60.0,Mobile.de
Golf,6 Highline 7 Gang mit Dachfenster,2009.0,8599.0,Ohne Bewertung,106000.0,,Benzin,,,160.0,Mobile.de
A1,"Sportback Ultra, Klima, TÜV neu, Isofix",2018.0,12490.0,Fairer Preis,74595.0,,Benzin,,,82.0,Mobile.de
A1,1.0 TFSI Ultra*S-Line*XenonPlus*1.Hand*,2017.0,13990.0,Fairer Preis,102000.0,,Benzin,,,95.0,Mobile.de
116,Baureihe 1 Lim. 5-trg. 116 i Advantage,2018.0,14748.0,Fairer Preis,78995.0,,Benzin,,,109.0,Mobile.de
Polo,1.2 TSI 66kW BMT Comfortline Comfortline,2014.0,8249.0,Fairer Preis,101000.0,,Benzin,,,90.0,Mobile.de
A1,Sportback 1.Hand Scheckheft +GARANTIE+,2015.0,11850.0,Guter Preis,114244.0,,Benzin,,,125.0,Mobile.de
118,i Metropolitan LED Navi Kamera Leder Tempomat,2019.0,18950.0,Fairer Preis,52025.0,,Benzin,,,136.0,Mobile.de
up!,Cross Up! 1.0 Automatik 1.Hand/Navi/Alu´s,2015.0,12900.0,Ohne Bewertung,59100.0,,Benzin,,,60.0,Mobile.de
A1,Sportback Attraction 1.Hand* Scheckheft*,2014.0,8990.0,Guter Preis,120423.0,,Benzin,,,86.0,Mobile.de
Beetle,1.4 TSI PDC / PANO / NAVI,2012.0,9490.0,Ohne Bewertung,117760.0,,Benzin,,,160.0,Mobile.de
A1,Sportback*TÜV&SERVICE NEU*GARANTIE,2012.0,10990.0,Ohne Bewertung,86980.0,,Benzin,,,86.0,Mobile.de
Polo,V Comfortline BMT/Start-Stopp*SONDERLACK*,2015.0,8990.0,Guter Preis,80000.0,,Benzin,,,90.0,Mobile.de
up!,move up! Navi Sitz Temp PDC Alu 8 fach,2014.0,8890.0,Fairer Preis,78500.0,,Benzin,,,60.0,Mobile.de
Polo,1.0 59kW Comfortline,2018.0,11500.0,Sehr guter Preis,69000.0,,Benzin,,,80.0,Mobile.de
Polo,1.2 TSI BMT Highline AHK,2015.0,11690.0,Fairer Preis,63750.0,,Benzin,,,90.0,Mobile.de
Polo,1.2 TSI 66kW LOUNGE 8-fach bereift MONTANI,2015.0,12250.0,Erhöhter Preis,58040.0,,Benzin,,,90.0,Mobile.de
Polo,V Lounge Klimaautomatik/ LED Xenon/EURO6,2016.0,8990.0,Guter Preis,95000.0,,Benzin,,,60.0,Mobile.de
Polo,V Life Aus 1 Hand Tempomat*PDC*Sitzheizung*,2014.0,7999.0,Guter Preis,92800.0,,Benzin,,,69.0,Mobile.de
Fiesta,Sync Edition| 1Hand| Ford Scheckheft|,2014.0,5999.0,Ohne Bewertung,69999.0,,Benzin,,,80.0,Mobile.de
Polo,/DSG/KLIMA/PDC/TEMPOM,2010.0,9590.0,Ohne Bewertung,91094.0,,Benzin,,,86.0,Mobile.de
up!,move up!*Automatik*Erst 80Tkm*2Hand*TÜV NEU*,2012.0,8850.0,Ohne Bewertung,80000.0,,Benzin,,,60.0,Mobile.de
Golf Plus,1.2/TÜV NEU/Scheckheft/Sitzheizung/Tem,2013.0,8750.0,Guter Preis,78943.0,,Benzin,,,105.0,Mobile.de
Polo,VI Highline | Sitzh. | PDC | Klimaaut | HSA,2018.0,14790.0,Fairer Preis,68586.0,,Benzin,,,95.0,Mobile.de
Polo,1.2 Allstar Comfortline Navi+Shzg+PDC+Tempo,2017.0,13990.0,Guter Preis,56840.0,,Benzin,,,110.0,Mobile.de
A1,1.4 TFSI S line S-tronic/Xenon/Navi/BOSE,2011.0,12790.0,Ohne Bewertung,115800.0,,Benzin,,,185.0,Mobile.de
Polo,"VI Comfortline,KLIMA,GARANTIE,BLUETOOTH",2018.0,12790.0,Guter Preis,75890.0,,Benzin,,,95.0,Mobile.de
Polo,VI Highline LED Kamera *PDC* ZH *Automatik*,2019.0,14500.0,Guter Preis,98900.0,,Benzin,,,95.0,Mobile.de
Polo,V Lounge*2.HAND*KLIMA*NAVI*TEMPO*GARANTIE*,2015.0,10950.0,Guter Preis,62000.0,,Benzin,,,90.0,Mobile.de
M135,XDrive 306cv AéroKit,2019.0,29900.0,Guter Preis,99870.0,,Benzin,,,306.0,Mobile.de
A1,40 TFSI S tronic Sportback -,2019.0,21499.0,Fairer Preis,95000.0,,Benzin,,,200.0,Mobile.de
A1,Sportback 1.6 TDI S-tronic Navi PDC 1-Hand,2013.0,13999.0,Ohne Bewertung,89500.0,,Diesel,,,90.0,Mobile.de
up!,"1.0 high up! Automatik, Standheizung",2014.0,12750.0,Ohne Bewertung,53000.0,,Benzin,,,75.0,Mobile.de
Polo,"V Trendline, Klima, TÜV neu, Start/Stopp",2017.0,8990.0,Fairer Preis,73193.0,,Benzin,,,60.0,Mobile.de
Polo,V Life,2013.0,7990.0,Sehr guter Preis,90600.0,,Benzin,,,105.0,Mobile.de
Polo,V Comfortline BMT/Start-Stopp|SHZ|PDC|TEMPO,2014.0,7990.0,Guter Preis,130987.0,,Benzin,,,90.0,Mobile.de
Polo,V CrossPolo+Bi-Xenon+Tempomat+LM 17 Zoll+++,2011.0,8990.0,Ohne Bewertung,85000.0,,Benzin,,,105.0,Mobile.de
Polo,"VI 1,0 TSI Comfortline DSG*Navi*PDC*",2020.0,16490.0,Fairer Preis,85900.0,,Benzin,,,95.0,Mobile.de
up!,* 1.0 * 60 PS * 2. Hand * Klima * Navi *,2012.0,5788.0,Guter Preis,109950.0,,Benzin,,,60.0,Mobile.de
Polo,V Style DSG Sitzheizung 2-Hand Alu,2011.0,9999.0,Ohne Bewertung,123500.0,,Benzin,,,86.0,Mobile.de
Polo,"1.2 TSI MATCH Sitzheizung, Alu8fach",2012.0,7850.0,Guter Preis,87158.0,,Benzin,,,105.0,Mobile.de
A1,sport*T-Leder*Led,2015.0,11490.0,Sehr guter Preis,95474.0,,Benzin,,,125.0,Mobile.de
up!,1.0 55kW ASG move up! Navi+PDC,2014.0,8999.0,Fairer Preis,76622.0,,Benzin,,,75.0,Mobile.de
Golf,VIII Lim. Life2.0 TDI*LED*PDC*Front*Virtual,2020.0,21374.0,Fairer Preis,65380.0,,Diesel,,,150.0,Mobile.de
Golf,VII Lim. Highline BMT,2015.0,12500.0,Guter Preis,138000.0,,Diesel,,,150.0,Mobile.de
up!,cup up!*KLIMA*NAVI*,2015.0,9490.0,Fairer Preis,69000.0,,Benzin,,,75.0,Mobile.de
120,d Automatik Urban Sport*NAVI*LED*APPLE*XENON,2012.0,14999.0,Ohne Bewertung,120000.0,,Diesel,,,184.0,Mobile.de
Polo,1.4 TDI V Lounge*NAVI*PDC*SHZ*APPLECARPLAY,2015.0,11990.0,Guter Preis,93000.0,,Diesel,,,105.0,Mobile.de
A1,S line Sportpaket*Automatik*1.4*Display*185PS,2012.0,11999.0,Ohne Bewertung,113000.0,,Benzin,,,185.0,Mobile.de
B 220,B -Klasse B 220 CDI / d,2017.0,16900.0,Sehr guter Preis,77960.0,,Diesel,,,177.0,Mobile.de
A1,design Xenon Navi SHZ PDC Tempomat,2017.0,12490.0,Guter Preis,86528.0,,Benzin,,,95.0,Mobile.de
Polo,Life,2014.0,7999.0,Guter Preis,89000.0,,Benzin,,,69.0,Mobile.de
A1,Attraction AHK/NAVI/PDC/SCHECKHEFT/8-FACH,2014.0,11990.0,Ohne Bewertung,70250.0,,Benzin,,,122.0,Mobile.de
A1,Sportback 35 TFSI B&O*LED*Int. S line*EPH,2021.0,21980.0,Guter Preis,91000.0,,Benzin,,,150.0,Mobile.de
Polo,2.0 TSI OPF DSG GTI * PANORAMA * LED * TOP,2020.0,18900.0,Guter Preis,78000.0,,Benzin,,,200.0,Mobile.de
up!,high up 75 PS + BMT,2012.0,7800.0,Fairer Preis,89850.0,,Benzin,,,75.0,Mobile.de
208,1.2 PureTech 110 Signature Android Apple PDC,2019.0,14990.0,Fairer Preis,48195.0,,Benzin,,,110.0,Mobile.de
Polo,1.6 TDI  Comfortline,2019.0,14499.0,Fairer Preis,81899.0,,Diesel,,,95.0,Mobile.de
Polo,V Allstar BMT/PDC/Klimauto./5Türig/LED,2017.0,9990.0,Ohne Bewertung,90823.0,,Benzin,,,90.0,Mobile.de
Polo,1.2 TSI Life Klimaautomatik Tempomat Sitzhz,2013.0,7990.0,Guter Preis,60000.0,,Benzin,,,90.0,Mobile.de
Ibiza,IBIZA FR 1.0TSI DSG SCHECKHEFTGEPFLEGT+NAVIuvm,2015.0,13889.0,Fairer Preis,33404.0,,Benzin,,,110.0,Mobile.de
Swift,1.0 Boosterjet Comfort LED Navi ACC Kamera,2019.0,15490.0,Fairer Preis,44983.0,,Benzin,,,111.0,Mobile.de
A1,"Sportback 1,4 TFSI S-tronic ""Ambition""*",2014.0,15899.0,Ohne Bewertung,57800.0,,Benzin,,,122.0,Mobile.de
A3,attraction,2014.0,9990.0,Fairer Preis,110000.0,,Benzin,,,105.0,Mobile.de
Polo,VI GTI* Digital*Navi*LED*ACC*,2019.0,18790.0,Fairer Preis,66700.0,,Benzin,,,200.0,Mobile.de
Polo,"1,2 TSI Cross,Klima,Sitzheizung,PDC.1 Hand",2013.0,7999.0,Guter Preis,87600.0,,Benzin,,,90.0,Mobile.de
up!,cheer up! Navi Klima Shz 1.Hand,2013.0,7990.0,Fairer Preis,78745.0,,Benzin,,,75.0,Mobile.de
Golf,Plus VI Comfortline/NUR 53TKM/TÜV&INSP NEU,2009.0,8490.0,Ohne Bewertung,52990.0,,Benzin,,,122.0,Mobile.de
Polo,"V Trendline, SH, 8fach bereift",2013.0,4800.0,Ohne Bewertung,100280.0,,Benzin,,,60.0,Mobile.de
up!,cheer up!/Klimaanlage,2013.0,7980.0,Fairer Preis,60000.0,,Benzin,,,60.0,Mobile.de
up!,1.0 *high up!*Leder+Navi+PanoD+GRA+PDC+Stzhz,2015.0,9902.0,Fairer Preis,66379.0,,Benzin,,,75.0,Mobile.de
Polo,"V""Allstar""1,2 TSi PDC Klima Sitzheizung",2017.0,10950.0,Fairer Preis,77100.0,,Benzin,,,90.0,Mobile.de
Polo,VI Comfortline/AUTOMATIK/KLIMA/70.000 KM,2019.0,14990.0,Guter Preis,70000.0,,Benzin,,,95.0,Mobile.de
Ibiza,"1.0 TSI S&S Style Klimatronic, Allwetter",2020.0,12990.0,Guter Preis,62655.0,,Benzin,,,116.0,Mobile.de
Polo,Match-DSG-KLIMA+SITZHZG+TEMPOMAT+ PANO,2012.0,9990.0,Ohne Bewertung,140836.0,,Benzin,,,90.0,Mobile.de
Polo,Life*PANORAMA*SITZHZG*SCHECKHEFT*4 ZYLINDER,2014.0,7950.0,Guter Preis,104199.0,,Benzin,,,90.0,Mobile.de
A1,Sportback 1.4 TFSI S-tronic S line BiXen/Navi,2012.0,12990.0,Ohne Bewertung,69990.0,,Benzin,,,122.0,Mobile.de
up!,join up! PDC+SHZ+Klima+Tempomat+1.Hand,2018.0,8999.0,Erhöhter Preis,109000.0,,Benzin,,,75.0,Mobile.de
Polo,V Highline BMT/Start-Stopp,2017.0,10500.0,Fairer Preis,109669.0,,Benzin,,,90.0,Mobile.de
Polo,V Comfortline BMT/Start-Stopp,2014.0,7900.0,Guter Preis,102000.0,,Benzin,,,90.0,Mobile.de
Ibiza,SC Reference,2017.0,8000.0,Fairer Preis,85200.0,,Benzin,,,75.0,Mobile.de
Polo,6R 1.4 AUTOMATIK Klimatro 74Tkm Sitzhzg ESP,2011.0,10500.0,Ohne Bewertung,74000.0,,Benzin,,,86.0,Mobile.de
A1,1.4 TFSI  S Line Sport Navi Xenon Klima,2016.0,13300.0,Sehr guter Preis,75600.0,,Benzin,,,125.0,Mobile.de
Polo,VI 1.0 **Klima*Bluetooth*Tempomat**,2018.0,12495.0,Fairer Preis,79000.0,,Benzin,,,65.0,Mobile.de
up!,cross up! NAVI+PDC+SHZ+ALL-WET+SHFT+GARANTIE,2014.0,7800.0,Guter Preis,96000.0,,Benzin,,,75.0,Mobile.de
Polo,VI Highline,2020.0,14950.0,Fairer Preis,74007.0,,Benzin,,,95.0,Mobile.de
A1,Sportback 1.6 TDI PDC Bi-Xenon Navi Klimaaut.,2016.0,14990.0,Erhöhter Preis,127913.0,,Diesel,,,116.0,Mobile.de
A1,"1,4 TSI Sportback design * XENON * NAVI",2016.0,15590.0,Erhöhter Preis,127053.0,,Benzin,,,125.0,Mobile.de
Fiesta,ST 1.5 EcoBoost Performance LED Navi B&O,2018.0,17990.0,Erhöhter Preis,86729.0,,Benzin,,,200.0,Mobile.de
up!,groove up! SHZ+FENDER+PDC+NAVI+ALLWETTER+AC+,2014.0,8990.0,Fairer Preis,74590.0,,Benzin,,,75.0,Mobile.de
Polo,V Trendline,2014.0,7800.0,Fairer Preis,99520.0,,Benzin,,,60.0,Mobile.de
Polo,VI beats,2018.0,14390.0,Fairer Preis,69800.0,,Benzin,,,95.0,Mobile.de
116,i Advantage*Sport*Navi*PDC*Sitzheizung*TüvNeu,2016.0,10690.0,Sehr guter Preis,110000.0,,Benzin,,,109.0,Mobile.de
A 180,d BlueEfficiency AMG/Edition/Night/Pano,2018.0,18900.0,Guter Preis,103800.0,,Diesel,,,109.0,Mobile.de
Polo,1.2 TSI 77kW BMT Highline Highline Blue...,2013.0,10500.0,Ohne Bewertung,61300.0,,Benzin,,,105.0,Mobile.de
up!,Cross UP! 75PS NAVI/TÜV NEU/SITZHEIZUNG/TEMP,2014.0,7990.0,Guter Preis,78000.0,,Benzin,,,75.0,Mobile.de
Golf Plus,1.2 /TÜV NEU/1. Hand/Scheckheft/8-fach,2013.0,8000.0,Fairer Preis,106600.0,,Benzin,,,86.0,Mobile.de
A1,1.4 TFSI S TRONIC+PDC+SITZHEIZUNG+NAVI PLUS+,2016.0,14571.0,Fairer Preis,63000.0,,Benzin,,,125.0,Mobile.de
Polo,"1.0 Trendline  KLIMA, APP CONNECT, TEMPOMAT",2020.0,12800.0,Guter Preis,94370.0,,Benzin,,,80.0,Mobile.de
Polo,1.0TSI United Navi Kamera,2021.0,16260.0,Fairer Preis,71770.0,,Benzin,,,95.0,Mobile.de
A1,Sportback ambition |SHZ|KLIMAAUTO|76TKM|,2014.0,10990.0,Ohne Bewertung,76000.0,,Benzin,,,86.0,Mobile.de
Polo,GTI VI 2.0 TSI DSG NAVI LM18 SHZ PDC,2020.0,17849.0,Guter Preis,90994.0,,Benzin,,,200.0,Mobile.de
up!,1.0 Klima Freisprechanlage,2018.0,7990.0,Fairer Preis,99876.0,,Benzin,,,60.0,Mobile.de
Polo,V Trendline *1.Hand*Klimaanlage*,2014.0,7900.0,Guter Preis,88000.0,,Benzin,,,75.0,Mobile.de
Polo,V Lounge 1.0 *LED/Sitzheizung/PDC/Klimaauto,2015.0,10990.0,Guter Preis,64950.0,,Benzin,,,75.0,Mobile.de
A1,Sportback SPORT 125PS SHZ TEL PDC DriveSelect,2017.0,14490.0,Fairer Preis,77302.0,,Benzin,,,125.0,Mobile.de
A 220,Mercedes A 220 d/KAMERA/KEYLESS/PANORAMA/V,2016.0,21500.0,Sehr guter Preis,56500.0,,Diesel,,,190.0,Mobile.de
118,d Lim. 5-trg. M Sport*,2013.0,13900.0,Ohne Bewertung,73000.0,,Diesel,,,143.0,Mobile.de
A3,attraction,2014.0,10950.0,Ohne Bewertung,118996.0,,Benzin,,,122.0,Mobile.de
Polo,2.0 TSI  DSG GTI  Top gepflegt / ausgestatt,2020.0,18000.0,Ohne Bewertung,70000.0,,Benzin,,,200.0,Mobile.de
Polo,1.2 TSI Comfortline BMT*PDC*SHZ*PANO*KLIMA*,2016.0,9540.0,Guter Preis,106233.0,,Benzin,,,90.0,Mobile.de
A1,Sportback 30 TFSI Advanced LED/NAVI/VIRTUAL-C,2019.0,18459.0,Fairer Preis,89355.0,,Benzin,,,116.0,Mobile.de
Polo,VI *CARPLAY-NAVI*SITZHEIZUNG*AUTOMATIK,2020.0,16490.0,Guter Preis,65778.0,,Benzin,,,95.0,Mobile.de
Polo,V CrossPolo 1.2 TSI 105Ps Klimaa-2Hd TüvNeu,2013.0,9990.0,Fairer Preis,125354.0,,Benzin,,,105.0,Mobile.de
Polo,V Highline,2013.0,10900.0,Ohne Bewertung,133600.0,,Benzin,,,105.0,Mobile.de
120,Baureihe 1 Lim. 5-trg. 120 i M Sport,2019.0,17990.0,Guter Preis,120814.0,,Benzin,,,184.0,Mobile.de
Polo,GTI 2.0 TSI DSG LED+NAVI+DAB+2xPDC+SHZ+18Z,2021.0,22730.0,Erhöhter Preis,69653.0,,Benzin,,,207.0,Mobile.de
A1,Sportback ambition/Klima/Navi/STZH,2014.0,9999.0,Guter Preis,92620.0,,Benzin,,,86.0,Mobile.de
Polo,VI Highline/Navi/Pano,2018.0,11999.0,Fairer Preis,93978.0,,Benzin,,,95.0,Mobile.de
up!,move up! BMT/Start-Stopp Automatik,2017.0,9490.0,Fairer Preis,90610.0,,Benzin,,,60.0,Mobile.de
Polo,VI 1.5 TSI Highline Navi Pano LED RFK AUT,2020.0,17980.0,Sehr guter Preis,97602.0,,Benzin,,,150.0,Mobile.de
up!,sound up!,2017.0,7550.0,Guter Preis,79000.0,,Benzin,,,60.0,Mobile.de
up!,"GTI 1.0TSI ""beats""DAB""Pano""",2018.0,12490.0,Fairer Preis,88900.0,,Benzin,,,116.0,Mobile.de
Polo,V Comfortline BMT/Start-Stopp,2015.0,9390.0,Guter Preis,73200.0,,Benzin,,,90.0,Mobile.de
Polo,V Allstar 1.0 5tü. SHZ/PDC/ALU/TEMPOMAT/,2016.0,8960.0,Guter Preis,85990.0,,Benzin,,,60.0,Mobile.de
Polo,1.2 TSI 66kW R-Line ,2016.0,10200.0,Fairer Preis,68000.0,,Benzin,,,90.0,Mobile.de
Polo,1.2 TSI Comfortline BMT*KLIMA*GARANTIE*,2017.0,10370.0,Fairer Preis,85401.0,,Benzin,,,90.0,Mobile.de
Polo,1.0 TSI 95 PS Beats R-LINE/LED/NAVI+AID/RFK,2018.0,15859.0,Erhöhter Preis,66605.0,,Benzin,,,95.0,Mobile.de
A1,ambition,2014.0,11790.0,Guter Preis,70900.0,,Benzin,,,122.0,Mobile.de
Polo,1.0TSI 2x R LINE ACC SHZ KLIMA SD PARK,2019.0,15599.0,Fairer Preis,52700.0,,Benzin,,,95.0,Mobile.de
Polo,1.2 TSI Comfortline BMT*PDC*KLIMA*ALU*,2016.0,10690.0,Fairer Preis,65071.0,,Benzin,,,90.0,Mobile.de
Polo,"V Highline, NAVI, PDC , Garantie!",2017.0,9990.0,Guter Preis,90779.0,,Benzin,,,90.0,Mobile.de
Polo,V Style+1. Hand+,2011.0,8450.0,Ohne Bewertung,90276.0,,Benzin,,,86.0,Mobile.de
A1,Sportback 1.4 TFSI PDC LM Klima,2016.0,15880.0,Fairer Preis,58750.0,,Benzin,,,125.0,Mobile.de
Polo,VI Highline 1.0 +Navi/LED/TMP/BT/SH/2xKlima,2018.0,12650.0,Sehr guter Preis,72800.0,,Benzin,,,95.0,Mobile.de
A1,ambition*Orginal ABT*Klima*2Hand*Navi*TüvNeu*,2011.0,11990.0,Ohne Bewertung,75361.0,,Benzin,,,150.0,Mobile.de
Polo,"Trendline 1,0 KLIMA LED-TFL 1.HAND Klima",2018.0,11990.0,Erhöhter Preis,77430.0,,Benzin,,,65.0,Mobile.de
Polo,"V Allstar  1.2 * Sitzheizung, PDC*",2016.0,10000.0,Sehr guter Preis,75795.0,,Benzin,,,90.0,Mobile.de
A1,Sportback basis 2.Hand*Klimaanlage*Alu,2015.0,11499.0,Guter Preis,82360.0,,Benzin,,,95.0,Mobile.de
up!,move 1.0 inklusive GARMIN Navigation,2016.0,8990.0,Ohne Bewertung,79185.0,,Benzin,,,60.0,Mobile.de
Yaris,"1,5 Comfort *Kamera*Klima*Spurhalteassist*",2020.0,13280.0,Fairer Preis,59403.0,,Benzin,,,111.0,Mobile.de
Polo,1.0 Lounge*NAVI*PDC*SHZ*TEMPO*KLIMA*,2015.0,9030.0,Fairer Preis,119774.0,,Benzin,,,75.0,Mobile.de
Polo,"Fresh,Pano,Sp-Sitze,DSG,Navi,Media-in,PDC,",2014.0,13600.0,Ohne Bewertung,51129.0,,Benzin,,,110.0,Mobile.de
A 180,AVANTGARDE KLIMA NAVI SITZHEIZUNG 2.Hd,2012.0,9979.0,Ohne Bewertung,79242.0,,Benzin,,,116.0,Mobile.de
up!,"join up! GRA PDC Shzng BT NS ALU 15""",2018.0,11790.0,Fairer Preis,85300.0,,Benzin,,,90.0,Mobile.de
up!,move up!*Automatik*Erst 113Tkm*Navi*4/5Tür*,2013.0,8450.0,Ohne Bewertung,113000.0,,Benzin,,,75.0,Mobile.de
Polo,1.2 TSI Silver Edition Klima Sitzheizung,2013.0,7790.0,Fairer Preis,87500.0,,Benzin,,,60.0,Mobile.de
A1,ambition*1 Hand*SHZ*Leder*Sound System*,2014.0,10499.0,Ohne Bewertung,89756.0,,Benzin,,,122.0,Mobile.de
up!,1.0 ASG ** 1. Hand ** Aut. ** Schiebedach **,2013.0,9990.0,Ohne Bewertung,67000.0,,Benzin,,,75.0,Mobile.de
Polo,"1.0 TSI ""IQ.DRIVE"" Navi/LED/PDC/ACC/App-Con",2019.0,14020.0,Fairer Preis,86997.0,,Benzin,,,95.0,Mobile.de
Polo,"VI R-Line 1,6 TDI / SCHIEBEDACH / KAMERA",2018.0,17490.0,Sehr guter Preis,84440.0,,Diesel,,,95.0,Mobile.de
A1,1.4 TFSI Sportback  Xenon Schwarz Metallic ,2018.0,13490.0,Guter Preis,95000.0,,Benzin,,,125.0,Mobile.de
up!,move up!/2HD/SHZ/PDC/KLIMA/5TRG/GJR/LMF,2015.0,7480.0,Fairer Preis,106000.0,,Benzin,,,75.0,Mobile.de
up!,"cup up! BMT, Navi, PDC hinten",2015.0,7950.0,Fairer Preis,95000.0,,Benzin,,,75.0,Mobile.de
Polo,V 1.2 TSI Lounge BMT,2015.0,12490.0,Fairer Preis,53000.0,,Benzin,,,90.0,Mobile.de
Polo,1.2 TSI Life DSG Scheckhft u-frei SHZ PDC T,2013.0,12799.0,Ohne Bewertung,53000.0,,Benzin,,,90.0,Mobile.de
Polo,V Trendline  BMT/Tüv&Insp.neu/2Hand),2013.0,7800.0,Fairer Preis,88000.0,,Benzin,,,69.0,Mobile.de
Polo,V Allstar Navi/2xPDC/Alu/Klimaauto/SHZ,2016.0,9950.0,Fairer Preis,80858.0,,Benzin,,,75.0,Mobile.de
Polo,1.0 Comfortline Klima PDC Sitzheizung Ganzj,2018.0,11980.0,Fairer Preis,86145.0,,Benzin,,,75.0,Mobile.de
A1,*S-LINE*BI-XENON*17 ZOLL*8xRÄDER*,2013.0,9888.0,Guter Preis,86780.0,,Benzin,,,86.0,Mobile.de
Polo,1.2 Match Metallic,2012.0,10990.0,Ohne Bewertung,58490.0,,Benzin,,,60.0,Mobile.de
Polo,Comfortline 1.2 TSI AHK-ABNH GRA SITZHZ PDC,2017.0,9980.0,Ohne Bewertung,82753.0,,Benzin,,,90.0,Mobile.de
up!,high up! BMT/Start-Stopp,2017.0,9990.0,Fairer Preis,108500.0,,Benzin,,,90.0,Mobile.de
A1,Sportback 1.4TFSI S-line sport LED Navi Tempo,2017.0,12800.0,Sehr guter Preis,113000.0,,Benzin,,,125.0,Mobile.de
up!,cup up!,2014.0,8400.0,Fairer Preis,77800.0,,Benzin,,,60.0,Mobile.de
Polo,"Highline 1.0 TSI 5G App-Connect PDC SHZ 16""",2018.0,13899.0,Fairer Preis,69879.0,,Benzin,,,95.0,Mobile.de
Polo,Comfortline 1.0 Navi Pano ParkAssist LM SiH,2018.0,13902.0,Fairer Preis,49556.0,,Benzin,,,65.0,Mobile.de
A1,Sportback sport,2017.0,13900.0,Fairer Preis,96600.0,,Benzin,,,95.0,Mobile.de
Polo,V Comfortline BMT/Start-Stopp /Navi /Klima,2016.0,8199.0,Guter Preis,87600.0,,Benzin,,,75.0,Mobile.de
Polo,Highline R-Line *SHZ PDC*,2019.0,15990.0,Ohne Bewertung,64716.0,,Benzin,,,116.0,Mobile.de
A1,1.4 TFSI S tronic Automatik ,2016.0,12800.0,Fairer Preis,118000.0,,Benzin,,,125.0,Mobile.de
Polo,1.0 TSI R-Line LED Navi Android Apple PDC,2020.0,19490.0,Erhöhter Preis,59402.0,,Benzin,,,95.0,Mobile.de
up!,GTI maps+more BEATS ACA,2018.0,13599.0,Guter Preis,71800.0,,Benzin,,,116.0,Mobile.de
A3,Sportback Sport+AUTOMAT+SCHIEBEDACH+GARANTIE,2017.0,18499.0,Fairer Preis,120000.0,,Diesel,,,110.0,Mobile.de
A 200,"1,3 KAMERA+SHZ+KLIMA+PDC+SPURASSIST+LED",2019.0,24450.0,Fairer Preis,53000.0,,Benzin,,,163.0,Mobile.de
Polo,V Team*1.4TSi*Shz*Tempomat*Klima*Bluetooth*,2011.0,7990.0,Ohne Bewertung,98000.0,,Benzin,,,86.0,Mobile.de
Polo,V Black Edition,2013.0,6999.0,Fairer Preis,91000.0,,Benzin,,,60.0,Mobile.de
Polo,V 1.0 Comfortline Klima Einparkhilfe,2017.0,10690.0,Guter Preis,70784.0,,Benzin,,,75.0,Mobile.de
A1,1.4 TFSI Sport DSG Scheckhft Xenon Nav SHZ PD,2016.0,16199.0,Guter Preis,64000.0,,Benzin,,,125.0,Mobile.de
Polo,V 1.0 Klima Einparkhilfe Allwetter PDC,2016.0,8999.0,Fairer Preis,97359.0,,Benzin,,,60.0,Mobile.de
A 160,Autotr Aktiver P-Assist Allwetter 79tkm,2012.0,9900.0,Ohne Bewertung,79000.0,,Benzin,,,95.0,Mobile.de
Polo,V #TÜV#SERVICE#SHZ#AUX#TEMPOM.#KLIMA#ISOFIX,2012.0,11990.0,Ohne Bewertung,54000.0,,Benzin,,,90.0,Mobile.de
595,TURISMO - ERLEBEN SIE PURE FAHRFREUDE! TRAUM,2014.0,13900.0,Ohne Bewertung,93041.0,,Benzin,,,160.0,Mobile.de
up!,"street up!75PS Tempomat, Sportlich,8fach Bereif.",2016.0,7699.0,Guter Preis,98982.0,,Benzin,,,75.0,Mobile.de
