Unnamed: 0.1;Unnamed: 0;Brand;Model;YearMonth;cleaned_Price;Price_Eval;Kilometer;Gear_Type;Fuel_Type;Consumption;CO2_g_km;Power_PS;Price_per_km;Fuel_Cost_per_100km;Annual_Fuel_Cost;CO2_per_year;CO2_Emission_Category;Marketplace;car_age
2029;2029;Audi;Q4 e-tron;1-6-2021;47.889;;35836.0;Automatik;Elektro;;0.0;204.0;0.001336337760910816;;;0.0;True;Auto.de;38.193.018.480.492.800
2030;2030;Audi;Q4 e-tron;1-11-2021;52.489;;39431.0;Automatik;Elektro;;0.0;299.0;0.0013311607618371332;;;0.0;True;Auto.de;340.041.067.761.807
2031;2031;Skoda;Citigo;1-5-2021;14.989;;46452.0;Automatik;Elektro;;0.0;83.0;0.0003226771721346767;;;0.0;True;Auto.de;39.041.752.224.503.700
2032;2032;Volkswagen;Polo;1-2-2021;18.489;;32460.0;Schaltgetriebe;Benzin;8.0;185.0;95.0;0.0005695933456561922;14.16;2619.6;3422.5;False;Auto.de;4.147.843.942.505.130
2033;2033;Volkswagen;Polo;1-6-2021;18.489;;41950.0;Schaltgetriebe;Benzin;8.0;185.0;95.0;0.00044073897497020264;14.16;2619.6;3422.5;False;Auto.de;38.193.018.480.492.800
2034;2034;Volkswagen;ID.3;1-8-2021;25.989;;48487.0;Automatik;Elektro;;0.0;204.0;0.0005359993400292862;;;0.0;True;Auto.de;3.652.292.950.034.220
2035;2035;Volkswagen;ID.4;1-7-2021;24.989;;36839.0;Automatik;Elektro;;0.0;148.0;0.000678330030674014;;;0.0;True;Auto.de;37.371.663.244.353.100
2036;2036;Dacia;Duster;1-2-2021;15.848;;62750.0;Schaltgetriebe;Autogas;;96.0;101.0;0.0002525577689243028;;;1776.0;True;Auto.de;4.147.843.942.505.130
2037;2037;Volkswagen;T6 Kombi;1-11-2021;32.489;;110759.0;Schaltgetriebe;Diesel;7.0;186.0;110.0;0.00029333056455908775;12.39;2292.15;3441.0;False;Auto.de;340.041.067.761.807
2038;2038;Volkswagen;Touran;1-12-2021;33.489;;60458.0;Automatik;Diesel;7.0;186.0;150.0;0.0005539217307883158;12.39;2292.15;3441.0;False;Auto.de;33.182.751.540.041.000
2039;2039;Opel;Mokka-e;1-5-2021;20.689;;22325.0;Automatik;Elektro;;0.0;136.0;0.0009267189249720045;;;0.0;True;Auto.de;39.041.752.224.503.700
2040;2040;Opel;Corsa-e;1-5-2021;18.689;;14151.0;Automatik;Elektro;;0.0;136.0;0.001320684050597131;;;0.0;True;Auto.de;39.041.752.224.503.700
2041;2041;Opel;Corsa-e;1-11-2021;17.689;;23763.0;Automatik;Elektro;;0.0;136.0;0.0007443925430290788;;;0.0;True;Auto.de;340.041.067.761.807
2042;2042;Opel;Mokka;1-10-2021;19.689;;22754.0;Automatik;Elektro;;0.0;136.0;0.0008652984090709325;;;0.0;True;Auto.de;3.485.284.052.019.160
2043;2043;Opel;Mokka-e;1-6-2021;20.689;;21608.0;Automatik;Elektro;;0.0;136.0;0.000957469455757127;;;0.0;True;Auto.de;38.193.018.480.492.800
2044;2044;Opel;Corsa-e;1-5-2021;17.689;;19549.0;Automatik;Elektro;;0.0;136.0;0.000904854468259246;;;0.0;True;Auto.de;39.041.752.224.503.700
2045;2045;Opel;Mokka;1-7-2021;18.689;;24944.0;Automatik;Elektro;;0.0;136.0;0.0007492382937780629;;;0.0;True;Auto.de;37.371.663.244.353.100
2046;2046;Opel;Corsa-e;1-4-2021;16.689;;24943.0;Automatik;Elektro;;0.0;136.0;0.0006690855149741411;;;0.0;True;Auto.de;39.863.107.460.643.300
2047;2047;Opel;Mokka-e;1-9-2021;19.689;;24798.0;Automatik;Elektro;;0.0;136.0;0.0007939753205903702;;;0.0;True;Auto.de;3.567.419.575.633.120
2048;2048;Opel;Corsa-e;1-11-2021;19.289;;9393.0;Automatik;Elektro;;0.0;136.0;0.002053550516341957;;;0.0;True;Auto.de;340.041.067.761.807
2049;2049;Volkswagen;SONSTIGE;1-12-2021;40.789;;54966.0;Automatik;Benzin;8.0;185.0;320.0;0.00074207692027799;14.16;2619.6;3422.5;False;Auto.de;33.182.751.540.041.000
2050;2050;Ford;Kuga;1-11-2021;29.589;;60000.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;224.0;0.0004931499999999999;14.16;2619.6;1572.5;True;Auto.de;340.041.067.761.807
2051;2051;Land Rover;Range Rover Velar;1-2-2021;55.648;;81750.0;Automatik;Diesel;5.0;96.0;1.0;0.0006807094801223242;8.85;1637.25;1776.0;True;Auto.de;4.147.843.942.505.130
2052;2052;Audi;SONSTIGE;1-12-2021;27.389;;39900.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;204.0;0.0006864411027568922;14.16;2619.6;1572.5;True;Auto.de;33.182.751.540.041.000
2053;2053;Kia;XCeed;1-4-2021;25.248;;44690.0;Schaltgetriebe;Benzin;8.0;185.0;140.0;0.0005649586037144776;14.16;2619.6;3422.5;False;Auto.de;39.863.107.460.643.300
2054;2054;Jaguar;F-Pace;1-4-2021;47.448;;59828.0;Automatik;Hybrid (Elektro / Benzin);4.0;32.0;404.0;0.0007930734773015979;7.08;1309.8;592.0;True;Auto.de;39.863.107.460.643.300
2055;2055;Land Rover;Range Rover Evoque;1-6-2021;42.648;;38932.0;Automatik;Hybrid (Elektro / Benzin);4.0;32.0;200.0;0.0010954484742628173;7.08;1309.8;592.0;True;Auto.de;38.193.018.480.492.800
2056;2056;Opel;Mokka-e;1-6-2021;18.689;;4312.0;Automatik;Elektro;;0.0;136.0;0.004334183673469388;;;0.0;True;Auto.de;38.193.018.480.492.800
2057;2057;Land Rover;Range Rover Evoque;1-5-2021;43.948;;36933.0;Automatik;Hybrid (Elektro / Benzin);4.0;32.0;200.0;0.00118993853735142;7.08;1309.8;592.0;True;Auto.de;39.041.752.224.503.700
2058;2058;Land Rover;Defender;1-7-2021;78.748;;97587.0;Automatik;Hybrid (Elektro / Benzin);4.0;32.0;301.0;0.0008069517456218555;7.08;1309.8;592.0;True;Auto.de;37.371.663.244.353.100
2059;2059;Jaguar;F-Pace;1-7-2021;50.848;;49310.0;Automatik;Hybrid (Elektro / Benzin);4.0;32.0;301.0;0.0010311904279050902;7.08;1309.8;592.0;True;Auto.de;37.371.663.244.353.100
2060;2060;Skoda;Kamiq;1-12-2021;24.748;;22100.0;Automatik;Benzin;8.0;185.0;150.0;0.001119819004524887;14.16;2619.6;3422.5;False;Auto.de;33.182.751.540.041.000
2061;2061;Land Rover;Range Rover Evoque;1-3-2021;42.749;;29012.0;Automatik;Diesel;0.0;0.0;163.0;0.0014734937267337654;0.0;0.0;0.0;True;Auto.de;4.071.184.120.465.430
2062;2062;Opel;Grandland X;1-6-2021;19.689;;25990.0;Automatik;Benzin;1.0;31.0;181.0;0.0007575606002308581;1.77;327.45;573.5;True;Auto.de;38.193.018.480.492.800
2063;2063;Volkswagen;up!;1-10-2021;14.289;;23800.0;Schaltgetriebe;Benzin;2.0;118.0;65.0;0.0006003781512605042;3.54;654.9;2183.0;True;Auto.de;3.485.284.052.019.160
2064;2064;Renault;ZOE;1-12-2021;15.948;;22867.0;Automatik;Elektro;;0.0;109.0;0.000697424235798312;;;0.0;True;Auto.de;33.182.751.540.041.000
2065;2065;Ford;Mondeo;1-10-2021;29.349;;32677.0;Automatik;Benzin;8.0;185.0;188.0;0.0008981546653609573;14.16;2619.6;3422.5;False;Auto.de;3.485.284.052.019.160
2066;2066;Ford;Kuga;1-7-2021;29.189;;68142.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;224.0;0.000428355492941211;14.16;2619.6;1572.5;True;Auto.de;37.371.663.244.353.100
2067;2067;Hyundai;IONIQ;1-12-2021;23.089;;14000.0;Automatik;Elektro;;0.0;136.0;0.0016492142857142855;;;0.0;True;Auto.de;33.182.751.540.041.000
2068;2068;Seat;Leon;1-4-2021;24.989;;60350.0;Automatik;Benzin;8.0;185.0;150.0;0.00041406793703396854;14.16;2619.6;3422.5;False;Auto.de;39.863.107.460.643.300
2069;2069;Volkswagen;Polo;1-11-2021;20.489;;60195.0;Automatik;Benzin;8.0;185.0;95.0;0.00034037710773320045;14.16;2619.6;3422.5;False;Auto.de;340.041.067.761.807
2070;2070;Jaguar;F-Pace;1-3-2021;67.248;;46028.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;301.0;0.0014610237246893197;14.16;2619.6;1572.5;True;Auto.de;4.071.184.120.465.430
2071;2071;Renault;ZOE;1-8-2021;17.248;;31600.0;Automatik;Elektro;;0.0;109.0;0.0005458227848101267;;;0.0;True;Auto.de;3.652.292.950.034.220
2072;2072;Hyundai;Tucson;1-11-2021;27.348;;36738.0;Schaltgetriebe;Benzin;3.0;144.0;150.0;0.0007444063367630247;53.100.000.000.000.000;9.823.500.000.000.000;2664.0;False;Auto.de;340.041.067.761.807
2073;2073;Skoda;Kodiaq;1-8-2021;33.789;;71035.0;Automatik;Benzin;8.0;185.0;190.0;0.00047566692475540227;14.16;2619.6;3422.5;False;Auto.de;3.652.292.950.034.220
2074;2074;Skoda;Octavia;1-11-2021;32.589;;76770.0;Automatik;Benzin;8.0;185.0;245.0;0.0004245017584994138;14.16;2619.6;3422.5;False;Auto.de;340.041.067.761.807
2075;2075;Ford;Tourneo Custom;1-7-2021;40.789;;44510.0;Automatik;Diesel;7.0;186.0;185.0;0.0009164008088070097;12.39;2292.15;3441.0;False;Auto.de;37.371.663.244.353.100
2076;2076;Opel;Corsa-e;1-5-2021;18.289;;16677.0;Automatik;Elektro;;0.0;136.0;0.0010966600707561314;;;0.0;True;Auto.de;39.041.752.224.503.700
2077;2077;Opel;Mokka-e;1-4-2021;19.689;;16088.0;Automatik;Elektro;;0.0;136.0;0.0012238314271506713;;;0.0;True;Auto.de;39.863.107.460.643.300
2078;2078;Opel;Corsa-e;1-6-2021;17.689;;22413.0;Automatik;Elektro;;0.0;136.0;0.0007892294650426093;;;0.0;True;Auto.de;38.193.018.480.492.800
2079;2079;Opel;Corsa-e;1-4-2021;16.289;;32670.0;Automatik;Elektro;;0.0;136.0;0.0004985919804101623;;;0.0;True;Auto.de;39.863.107.460.643.300
2080;2080;Opel;Corsa-e;1-6-2021;18.289;;18082.0;Automatik;Elektro;;0.0;136.0;0.0010114478486893043;;;0.0;True;Auto.de;38.193.018.480.492.800
2081;2081;Land Rover;Discovery Sport;1-2-2021;45.748;;49591.0;Automatik;Hybrid (Elektro / Benzin);4.0;32.0;200.0;0.0009225060998971587;7.08;1309.8;592.0;True;Auto.de;4.147.843.942.505.130
2082;2082;Land Rover;Range Rover Evoque;1-4-2021;47.348;;43225.0;Automatik;Hybrid (Elektro / Benzin);4.0;43.0;309.0;0.0010953846153846153;7.08;1309.8;795.5;True;Auto.de;39.863.107.460.643.300
2083;2083;Ford;Puma;1-6-2021;22.589;;49000.0;Automatik;Benzin;9.0;134.0;125.0;0.000461;15.93;2947.05;2479.0;False;Auto.de;38.193.018.480.492.800
2084;2084;Ford;Focus;1-10-2021;21.489;;25657.0;Schaltgetriebe;Benzin;9.0;134.0;155.0;0.0008375492068441362;15.93;2947.05;2479.0;False;Auto.de;3.485.284.052.019.160
2085;2085;Hyundai;Kona;1-6-2021;25.089;;57460.0;Automatik;Elektro;;0.0;136.0;0.00043663418029933864;;;0.0;True;Auto.de;38.193.018.480.492.800
2086;2086;Kia;Stonic;1-7-2021;13.348;;43750.0;Schaltgetriebe;Benzin;6.0;129.0;84.0;0.0003050971428571429;10.620.000.000.000.000;19.647.000.000.000.000;2386.5;True;Auto.de;37.371.663.244.353.100
2087;2087;Ford;Kuga;1-11-2021;35.489;;23935.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;224.0;0.0014827240442866095;14.16;2619.6;1572.5;True;Auto.de;340.041.067.761.807
2088;2088;Seat;Tarraco;1-11-2021;28.789;;54106.0;Automatik;Diesel;7.0;148.0;150.0;0.0005320851661553248;12.39;2292.15;2738.0;False;Auto.de;340.041.067.761.807
2089;2089;Volkswagen;Arteon;1-12-2021;34.989;;19987.0;Automatik;Benzin;3.0;166.0;190.0;0.00175058788212338;53.100.000.000.000.000;9.823.500.000.000.000;3071.0;False;Auto.de;33.182.751.540.041.000
2090;2090;Seat;Leon;1-9-2021;22.689;;29754.0;Schaltgetriebe;Benzin;6.0;126.0;131.0;0.0007625529340592862;10.620.000.000.000.000;19.647.000.000.000.000;2331.0;True;Auto.de;3.567.419.575.633.120
2091;2091;Seat;Tarraco;1-11-2021;30.089;;54106.0;Automatik;Diesel;7.0;148.0;150.0;0.0005561120762946807;12.39;2292.15;2738.0;False;Auto.de;340.041.067.761.807
2092;2092;Opel;Corsa-e;1-5-2021;16.689;;7289.0;Automatik;Elektro;;0.0;136.0;0.0022896144875840306;;;0.0;True;Auto.de;39.041.752.224.503.700
2093;2093;Opel;Corsa-e;1-5-2021;18.689;;15162.0;Automatik;Elektro;;0.0;136.0;0.0012326210262498351;;;0.0;True;Auto.de;39.041.752.224.503.700
2094;2094;Ford;Puma;1-5-2021;24.089;;70642.0;Automatik;Benzin;9.0;135.0;125.0;0.0003410011041589989;15.93;2947.05;2497.5;False;Auto.de;39.041.752.224.503.700
2095;2095;Opel;Corsa-e;1-2-2021;15.689;;28544.0;Automatik;Elektro;;0.0;136.0;0.0005496426569506726;;;0.0;True;Auto.de;4.147.843.942.505.130
2096;2096;Volkswagen;T6 Transporter;1-7-2021;23.589;;118000.0;Schaltgetriebe;Diesel;1.0;186.0;150.0;0.00019990677966101695;1.77;327.45;3441.0;False;Auto.de;37.371.663.244.353.100
2097;2097;Volkswagen;SONSTIGE;1-11-2021;27.989;;102113.0;Automatik;Diesel;7.0;186.0;150.0;0.0002740983028605565;12.39;2292.15;3441.0;False;Auto.de;340.041.067.761.807
2098;2098;Audi;Q5;1-12-2021;38.389;;100363.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;299.0;0.0003825015194842721;14.16;2619.6;1572.5;True;Auto.de;33.182.751.540.041.000
2099;2099;Renault;ZOE;1-1-2021;15.948;;23746.0;Automatik;Elektro;;0.0;69.0;0.0006716078497431147;;;0.0;True;Auto.de;4.232.717.316.906.220
2100;2100;Peugeot;308;1-3-2021;20.489;;26316.0;Schaltgetriebe;Benzin;7.0;127.0;131.0;0.0007785757713938289;12.39;2292.15;2349.5;True;Auto.de;4.071.184.120.465.430
2101;2101;Volkswagen;Sharan;1-12-2021;37.589;;69600.0;Automatik;Benzin;7.0;198.0;150.0;0.0005400718390804598;12.39;2292.15;3663.0;False;Auto.de;33.182.751.540.041.000
2102;2102;Ford;Mondeo;1-11-2021;22.689;;30610.0;Automatik;Benzin;2.0;142.0;188.0;0.0007412283567461614;3.54;654.9;2627.0;False;Auto.de;340.041.067.761.807
2103;2103;Audi;A4;1-2-2021;28.789;;51467.0;Automatik;Diesel;5.0;130.0;163.0;0.0005593681388073911;8.85;1637.25;2405.0;True;Auto.de;4.147.843.942.505.130
2104;2104;Volkswagen;Passat;1-1-2021;18.689;;146855.0;Automatik;Diesel;9.0;128.0;150.0;0.00012726158455619489;15.93;2947.05;2368.0;True;Auto.de;4.232.717.316.906.220
2105;2105;Volkswagen;Arteon;1-7-2021;37.089;;29987.0;Automatik;Diesel;7.0;149.0;200.0;0.0012368359622503084;12.39;2292.15;2756.5;False;Auto.de;37.371.663.244.353.100
2106;2106;Audi;A4;1-2-2021;30.089;;51467.0;Automatik;Diesel;5.0;130.0;163.0;0.0005846270425709678;8.85;1637.25;2405.0;True;Auto.de;4.147.843.942.505.130
2107;2107;Ford;Puma;1-7-2021;24.089;;24007.0;Schaltgetriebe;Benzin;6.0;126.0;155.0;0.001003415670429458;10.620.000.000.000.000;19.647.000.000.000.000;2331.0;True;Auto.de;37.371.663.244.353.100
2108;2108;Mercedes-Benz;CLA 180;1-12-2021;36.489;;31002.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;160.0;0.0011769885813818462;14.16;2619.6;1572.5;True;Auto.de;33.182.751.540.041.000
2109;2109;Opel;Mokka-e;1-5-2021;19.689;;29987.0;Automatik;Elektro;;0.0;136.0;0.0006565845199586487;;;0.0;True;Auto.de;39.041.752.224.503.700
2110;2110;Volkswagen;Golf;1-1-2021;28.189;;34790.0;Automatik;Benzin;1.0;138.0;150.0;0.000810261569416499;1.77;327.45;2553.0;False;Auto.de;4.232.717.316.906.220
2111;2111;Mercedes-Benz;SONSTIGE;1-12-2021;43.689;;76595.0;Automatik;Hybrid (Elektro / Diesel);7.0;86.0;194.0;0.0005703897121222012;12.39;2292.15;1591.0;True;Auto.de;33.182.751.540.041.000
2112;2112;Volkswagen;Golf Variant;1-6-2021;23.289;;31025.0;Schaltgetriebe;Diesel;7.0;186.0;116.0;0.0007506526994359388;12.39;2292.15;3441.0;False;Auto.de;38.193.018.480.492.800
2113;2113;Volkswagen;Golf Variant;1-3-2021;23.289;;36980.0;Schaltgetriebe;Diesel;6.0;121.0;116.0;0.0006297728501892916;10.620.000.000.000.000;19.647.000.000.000.000;2238.5;True;Auto.de;4.071.184.120.465.430
2114;2114;Volkswagen;Passat Variant;1-7-2021;28.489;;113249.0;Automatik;Diesel;7.0;186.0;200.0;0.00025156072018295967;12.39;2292.15;3441.0;False;Auto.de;37.371.663.244.353.100
2115;2115;Mercedes-Benz;SONSTIGE;1-1-2021;80.689;;99990.0;Automatik;Diesel;7.0;186.0;330.0;0.0008069706970697069;12.39;2292.15;3441.0;False;Auto.de;4.232.717.316.906.220
2116;2116;Mercedes-Benz;Sprinter;1-11-2021;40.689;;68974.0;Automatik;Diesel;7.0;186.0;163.0;0.0005899179400933685;12.39;2292.15;3441.0;False;Auto.de;340.041.067.761.807
2117;2117;Mercedes-Benz;SONSTIGE;1-12-2021;35.989;;85491.0;Automatik;Diesel;7.0;186.0;150.0;0.00042096828905966707;12.39;2292.15;3441.0;False;Auto.de;33.182.751.540.041.000
2118;2118;Mercedes-Benz;GLE 250;1-12-2021;64.989;;68353.0;Automatik;Hybrid (Elektro / Diesel);7.0;86.0;194.0;0.0009507848960543064;12.39;2292.15;1591.0;True;Auto.de;33.182.751.540.041.000
2119;2119;Volkswagen;T-Cross;1-6-2021;26.689;;31279.0;Automatik;Benzin;1.0;138.0;150.0;0.0008532561782665687;1.77;327.45;2553.0;False;Auto.de;38.193.018.480.492.800
2120;2120;Volkswagen;Golf;1-10-2021;26.289;;52684.0;Automatik;Diesel;7.0;123.0;150.0;0.0004989940019740339;12.39;2292.15;2275.5;True;Auto.de;3.485.284.052.019.160
2121;2121;Volkswagen;Polo;1-6-2021;19.489;;39612.0;Schaltgetriebe;Benzin;8.0;185.0;95.0;0.0004919973745329698;14.16;2619.6;3422.5;False;Auto.de;38.193.018.480.492.800
2122;2122;Volkswagen;Polo;1-8-2021;17.989;;55405.0;Schaltgetriebe;Benzin;8.0;185.0;95.0;0.00032468188791625306;14.16;2619.6;3422.5;False;Auto.de;3.652.292.950.034.220
2123;2123;BMW;X2;1-5-2022;30.649;;32262.0;Automatik;Diesel;7.0;186.0;190.0;0.0009500030996218462;12.39;2292.15;3441.0;False;Auto.de;29.048.596.851.471.500
2124;2124;Mercedes-Benz;A 200;1-7-2022;28.048;;43320.0;Automatik;Benzin;8.0;144.0;163.0;0.000647460757156048;14.16;2619.6;2664.0;False;Auto.de;2.737.850.787.132.100
2125;2125;Mercedes-Benz;A 200;1-4-2022;26.448;;23983.0;Schaltgetriebe;Benzin;6.0;150.0;163.0;0.0011027811366384522;10.620.000.000.000.000;19.647.000.000.000.000;2775.0;False;Auto.de;29.869.952.087.611.200
